ID,BILL_SEPT,BILL_AUG,BILL_JULY,BILL_JUNE,BILL_MAY,BILL_APRIL,PAY_SEPT,PAY_AUG,PAY_JULY,PAY_JUNE,PAY_MAY,PAY_APRIL,AGE,SEX,EDUCATION,MARRIAGE,DEFAULT
17695,12538,6666,0,0,0,0,1000,0,0,0,0,0,38,Female,University,Married,NO
17696,240851,171731,61404,114807,114560,85272,8297,4951,199726,4476,3257,3497,44,Female,University,Married,NO
17697,165425,169174,171459,177590,180147,184084,8000,6500,9000,7000,7000,7000,41,Female,University,Single,NO
17698,56483,55643,54941,50291,35829,36602,2203,4687,11,1500,1500,2000,41,Female,University,Married,Yes
17699,15393,16624,18932,22001,3403,3859,1593,3000,4000,0,3860,249,46,Female,Graduate School,Married,NO
17700,15928,18338,20035,24238,20315,16378,3000,2000,5000,1000,723,5000,43,Female,Graduate School,Married,NO
17701,12769,13557,20245,15429,16594,14035,3557,8245,5429,4500,5415,6000,49,Female,University,Married,NO
17702,9011,4045,1780,2380,2230,2275,4045,0,4760,0,2275,2280,43,Female,University,Married,NO
17703,3167,5601,5366,6772,6515,7906,2500,0,1500,0,1500,0,35,Female,University,Married,NO
17704,5625,367,1726,396,-66,-66,368,1734,398,200000,0,150000,37,Female,Graduate School,Married,NO
17705,9551,12848,15345,19211,22817,37323,5000,5000,5000,5000,16000,0,41,Female,University,Married,NO
17706,2799,855,858,1048,2695,0,855,3,1054,2695,0,0,34,Female,Graduate School,Married,NO
17707,17067,0,0,7304,7154,9055,0,0,7304,0,5000,1857,34,Female,Graduate School,Single,NO
17708,92725,94908,89711,91165,72263,72569,8500,0,4086,2600,3000,3000,33,Female,Graduate School,Single,NO
17709,101620,101747,100750,98953,99114,101501,4000,3838,3563,3563,4000,3475,34,Female,Graduate School,Married,NO
17710,0,0,0,0,0,0,0,0,0,0,0,3996,34,Female,Graduate School,Married,NO
17711,191869,193660,174848,124776,92684,100151,7305,6099,4793,3684,12251,1265,43,Female,Graduate School,Married,NO
17712,184765,190691,206000,194930,130938,134664,9000,20000,0,5000,6000,8000,36,Female,Graduate School,Married,NO
17713,15089,17023,18451,17857,20256,20785,2500,2000,0,2700,1000,0,44,Female,University,Single,Yes
17714,170263,157881,160796,160168,156165,158850,5520,5700,5815,5500,5522,6000,30,Female,Graduate School,Single,NO
17715,600,600,600,600,600,2050,0,0,0,0,1450,0,50,Female,High School,Single,Yes
17716,378981,372392,353719,348365,306196,303114,20002,16023,13009,10008,10000,20004,50,Female,Graduate School,Married,NO
17717,4777,60332,60702,58677,51549,46552,62462,2299,1919,1838,2200,90000,51,Female,University,Married,NO
17718,38261,58084,33018,19172,14938,21290,23000,0,10076,10000,10000,10000,50,Female,University,Married,NO
17719,2262,2255,8105,2224,150,1000,2276,8117,0,150,1000,2619,51,Female,Graduate School,Married,Yes
17720,978,193,386,579,386,193,193,386,386,0,0,536,50,Female,University,Married,NO
17721,0,990,0,234,0,0,990,0,234,0,0,0,36,Female,Graduate School,Single,NO
17722,21794,12574,12608,-134,22466,1969,12610,12694,0,22600,16837,0,50,Female,Graduate School,Married,NO
17723,6350,0,0,0,0,0,0,0,0,0,0,0,50,Female,Graduate School,Married,NO
17724,58928,59446,56761,41130,27097,27331,2500,2300,1547,1396,1200,2000,49,Female,University,Married,NO
17725,29468,29688,28919,28000,13393,10539,1000,159,28426,24682,12,0,50,Female,High School,Married,Yes
17726,319711,33589,34608,38544,44486,52319,3000,3000,6000,8000,10000,1900,53,Female,University,Married,NO
17727,228,5215,3161,762,3637,16847,5241,3176,766,3673,16906,1437,61,Female,Graduate School,Married,NO
17728,26106,8999,0,0,10961,11349,8999,0,0,10961,503,448,51,Female,Graduate School,Single,NO
17729,44664,48028,46985,50484,50404,50241,4110,0,4600,1000,2000,0,51,Female,University,Married,NO
17730,36022,12838,8605,5352,-5048,-5048,3010,3040,1000,0,0,0,51,Female,University,Married,NO
17731,0,0,0,2580,2580,6941,0,0,2580,0,6941,0,54,Female,Graduate School,Married,NO
17732,5563,0,0,0,0,0,0,0,0,0,0,5156,58,Female,High School,Married,NO
17733,46554,50774,49551,22673,17147,17505,5000,0,2300,1000,635,580,60,Female,High School,Single,Yes
17734,50586,46993,33136,34475,19666,19128,2000,2000,2000,1000,1259,1000,56,Female,University,Married,NO
17735,68445,66757,76983,74891,78100,83325,0,12000,0,5000,6000,0,58,Female,High School,Married,NO
17736,263390,267494,205636,203844,204114,207448,10532,9219,8797,8004,10012,10006,50,Female,University,Married,Yes
17737,23969,11137,16401,18670,19670,1187,0,6000,7000,1200,0,3000,52,Female,High School,Married,NO
17738,4621,6527,7776,7502,7651,7811,2150,1500,0,274,283,436,53,Female,University,Married,Yes
17739,-639,-639,-1800,0,0,0,0,900,1800,0,0,0,59,Female,High School,Married,Yes
17740,632,316,0,632,316,632,0,0,948,0,632,0,55,Female,Graduate School,Married,NO
17741,1960,732,735,-10,-10,-10,800,3,0,0,0,0,70,Female,High School,Married,NO
17742,632,632,316,316,316,316,0,0,316,316,316,316,63,Female,High School,Single,Yes
17743,8068,9446,13271,11243,12091,12691,1535,5004,1451,1000,1000,3194,53,Female,University,Single,NO
17744,0,0,0,0,0,0,0,0,0,0,0,0,61,Female,University,Single,Yes
17745,2338,0,0,0,58,1058,0,0,0,58,1000,1000,56,Female,University,Married,NO
17746,5610,5399,12347,8612,5479,0,5399,12353,8619,0,0,0,56,Female,Graduate School,Married,Yes
17747,11223,10746,13545,13531,13017,14008,0,2993,500,0,1200,0,58,Female,University,Married,Yes
17748,22147,24770,26068,28842,28094,27361,3000,2000,3500,0,0,1000,54,Female,High School,Married,NO
17749,250825,167091,144804,67729,66077,60074,10043,8608,25031,25030,22053,20030,50,Female,High School,Married,NO
17750,2465,3475,4366,4148,4579,4360,1200,1100,0,500,0,500,52,Female,High School,Married,NO
17751,7302,4561,5975,11072,10021,14431,2001,2001,6018,5007,5010,7053,55,Female,University,Married,NO
17752,2020,0,0,0,0,0,0,0,0,0,0,202,61,Female,High School,Married,NO
17753,138765,135287,140600,142836,145714,148731,4772,6427,4951,4062,4188,4824,54,Female,University,Others,NO
17754,21333,25915,25036,21804,19228,18799,5000,5200,6000,4300,5000,4000,55,Female,High School,Married,NO
17755,48303,129317,1364,0,0,0,124174,2000,0,0,0,2463,50,Female,High School,Single,NO
17756,101156,100184,99001,88214,90167,90682,3615,4700,3200,3403,3300,3500,53,Female,High School,Single,NO
17757,2400,2400,2400,2400,2400,2400,0,0,0,0,0,0,51,Female,High School,Married,Yes
17758,277688,271867,272796,279597,253333,253737,10450,10414,11330,9081,9500,9000,54,Female,University,Married,NO
17759,0,0,0,0,0,0,0,0,0,0,0,0,61,Female,High School,Married,Yes
17760,173065,171015,162516,163447,134939,135815,5902,7693,5464,4893,5095,4862,52,Female,High School,Single,NO
17761,36088,37257,36288,37630,26424,27342,2100,2100,2400,1100,1500,1500,62,Female,High School,Married,NO
17762,41696,41768,42561,42871,7606,11267,1674,2079,2001,500,4423,4000,55,Female,University,Married,Yes
17763,157231,153171,148994,80196,74328,66806,3,6103,3220,3028,5052,15000,64,Female,Graduate School,Single,NO
17764,25158,24466,24087,25890,25175,26870,0,300,2500,0,2100,0,56,Female,High School,Married,NO
17765,5976,6405,6828,6229,390,390,2000,2000,1004,10,390,390,52,Female,High School,Married,NO
17766,17977,19194,18405,0,380,-400,3000,1000,400,380,0,1720,56,Female,University,Others,NO
17767,116336,121544,128243,115204,101158,95895,10063,20000,10009,10000,5000,5000,55,Female,High School,Single,NO
17768,188373,281060,261698,265703,175925,188982,276698,11020,11000,9486,20000,10000,53,Female,High School,Single,NO
17769,0,0,0,0,0,0,0,0,0,0,0,0,62,Female,High School,Married,NO
17770,304922,292517,211831,153841,156866,155679,14000,7507,6000,6171,6000,6000,53,Female,Graduate School,Married,NO
17771,51320,50602,50095,34120,33235,32377,1952,1979,1495,1144,1165,946,53,Female,University,Single,NO
17772,10083,11091,12117,13125,13407,13692,1184,1210,1218,500,500,543,60,Female,High School,Single,NO
17773,70012,67714,68412,69016,69701,70898,2418,2500,2456,2500,3000,2533,58,Female,High School,Others,NO
17774,96821,98389,97831,93937,78063,79707,3589,3656,3677,2763,2787,2881,58,Female,High School,Married,NO
17775,95090,94938,91453,92097,96509,93773,3400,0,3290,7000,0,3500,54,Female,University,Married,Yes
17776,86654,87851,85594,87095,88357,77155,3500,0,3300,2839,3000,4000,58,Female,University,Married,Yes
17777,0,0,3613,2722,0,0,0,3613,0,0,0,0,53,Female,High School,Married,NO
17778,4664,5680,6703,7853,7316,7350,1100,1123,1273,407,300,300,55,Female,High School,Single,NO
17779,54506,56998,59111,59595,58079,56892,4000,3601,2000,0,0,0,59,Female,University,Married,NO
17780,74156,73878,64656,60537,42610,42769,3000,2506,3008,3000,2000,3000,61,Female,University,Married,NO
17781,2178,4944,4709,2234,2267,2168,7300,0,0,2300,2168,2300,60,Female,High School,Married,NO
17782,0,0,0,0,0,0,0,0,0,0,0,142,66,Female,Graduate School,Married,Yes
17783,15463,14046,218,12716,10686,10400,1410,218,12723,483,600,9132,64,Female,High School,Others,NO
17784,1443,1443,1443,1443,1443,1443,1443,1443,1443,1443,1443,1443,58,Female,University,Married,NO
17785,13532,14647,15525,0,0,0,1647,1525,0,0,0,0,55,Female,University,Married,Yes
17786,327289,323125,308878,314524,308637,283200,12500,2100,22053,10654,0,10450,62,Female,Graduate School,Married,NO
17787,57487,59228,60040,58722,19790,19250,2706,3004,1475,690,1000,1200,46,Male,University,Married,NO
17788,28433,27682,28403,27648,28202,30008,0,1459,0,1013,2264,0,64,Male,University,Married,NO
17789,98985,98702,96753,94310,92182,88818,4520,4034,5050,6034,3202,5000,58,Male,High School,Married,NO
17790,780,390,390,0,780,0,0,390,0,780,0,0,27,Male,University,Single,NO
17791,-58,-58,-58,7242,8123,8993,0,0,7300,1000,1000,330,38,Male,University,Single,NO
17792,10278,5991,4457,75743,76343,76567,1085,1000,75743,2667,3395,1772,29,Male,University,Single,NO
17793,40751,30786,30285,14225,12668,10880,1627,3053,2005,550,400,1000,24,Male,High School,Single,NO
17794,65312,67610,69908,78087,75255,78593,4000,4000,10000,0,5000,3000,51,Female,University,Married,Yes
17795,0,0,0,0,0,0,0,0,0,0,0,0,51,Female,Graduate School,Single,NO
17796,358581,351295,358671,367492,374249,381132,0,13033,14800,14359,13897,14425,54,Female,University,Married,NO
17797,1494,6545,11755,5808,3974,0,6555,11800,5818,4015,0,0,54,Female,Graduate School,Married,NO
17798,1789,4249,4038,5275,0,0,2500,0,1500,0,0,0,23,Male,High School,Single,Yes
17799,29015,27080,25933,26319,28754,17491,1400,1800,1100,3000,500,1000,24,Male,Graduate School,Single,Yes
17800,18666,15554,17159,8402,6646,7534,2000,2000,1500,500,1000,2000,23,Male,Graduate School,Single,NO
17801,77225,75429,71977,56023,47582,48039,3649,2502,2205,1702,1800,1908,24,Male,Graduate School,Single,NO
17802,27172,28224,29276,28635,30127,30525,1800,1800,150,2250,1000,0,23,Male,University,Married,Yes
17803,52991,50195,44410,22649,20650,0,2121,2358,3123,1500,0,0,24,Male,Others,Single,NO
17804,5797,434,11021,6253,6257,4152,436,11086,6284,6288,4172,3207,28,Male,Graduate School,Single,NO
17805,169106,141998,134212,133450,127020,123490,5000,5508,5915,3000,4000,4000,27,Male,University,Single,NO
17806,15872,19053,19303,19867,12826,19847,20066,20063,20057,12863,20061,13191,30,Male,University,Single,NO
17807,18915,20290,24727,24031,25579,25030,2000,5100,0,1949,0,912,35,Male,University,Single,Yes
17808,291,291,291,291,291,291,291,291,291,291,291,291,23,Male,University,Single,NO
17809,1050,1050,1050,1050,1050,1050,0,0,0,0,0,0,24,Male,University,Single,Yes
17810,6312,-148,8431,11034,5040,7838,0,8579,11034,5040,7838,11737,24,Male,University,Single,Yes
17811,25932,24924,22599,24613,23922,25481,1800,0,2700,0,2100,0,24,Male,University,Single,NO
17812,8785,8134,9992,10526,11049,11865,1142,2000,1000,1000,1000,1000,22,Male,University,Single,NO
17813,6829,6571,8950,8658,9413,9117,0,2500,0,900,0,971,22,Male,University,Single,Yes
17814,49989,48512,43701,40429,9727,9606,1800,2000,1118,1000,500,1000,24,Male,University,Single,NO
17815,0,7492,8589,9365,7740,1000,7492,1224,1000,175,0,0,22,Male,High School,Single,NO
17816,30620,30432,30263,29418,30275,0,2000,2500,1200,1000,0,0,23,Male,University,Single,NO
17817,49283,48570,49362,47907,18145,17495,1781,3264,1400,3000,350,133,23,Male,University,Single,NO
17818,87478,88627,92187,95030,29470,3470,3500,5000,5000,4000,3000,5000,24,Male,University,Single,Yes
17819,18661,17895,19598,19701,3486,199,1400,2000,1000,400,199,0,24,Male,High School,Single,NO
17820,17584,20000,0,0,0,0,3000,0,0,0,0,0,25,Male,University,Single,NO
17821,49199,48285,390,390,390,390,1000,390,390,390,390,390,25,Male,University,Single,NO
17822,15491,15934,17168,18376,19068,19760,1000,1500,1500,1000,1000,2500,25,Male,University,Single,Yes
17823,33921,34920,36030,37173,35875,36263,1563,1673,1816,1213,1248,1212,24,Male,Graduate School,Single,NO
17824,23421,24228,25331,26347,27508,30118,1500,1500,1439,1600,3200,0,25,Male,High School,Single,Yes
17825,42238,43259,35307,23096,18970,19514,1807,1405,1366,1000,1000,1000,25,Male,University,Married,Yes
17826,-1587,-5174,-2587,-2587,-2587,-2587,0,0,0,0,0,0,25,Male,University,Single,Yes
17827,60200,61600,71000,73000,78000,80000,2000,10000,2000,5000,2000,0,25,Male,Graduate School,Single,NO
17828,42407,13244,48845,43129,28385,23876,7275,47166,12064,12176,780,6200,23,Male,Others,Single,NO
17829,48848,48208,48265,43451,19790,17790,1845,1967,1400,396,0,0,25,Male,Graduate School,Single,NO
17830,50547,49480,50643,48123,18092,28728,1900,2000,2000,2000,11041,1056,25,Male,University,Single,NO
17831,64900,43514,10626,312,986,284729,2600,1626,312,1007,284069,11340,26,Male,University,Single,NO
17832,5524,6474,8896,7088,7109,6898,1500,2700,0,500,500,500,24,Male,Graduate School,Single,Yes
17833,31529,30752,29991,29192,28210,28543,0,0,0,1100,1300,2000,24,Male,University,Single,NO
17834,890,-180,101,480,0,0,0,281,600,0,0,0,25,Male,University,Married,NO
17835,12891,14275,15737,16603,17395,17182,1600,2000,1500,1003,1003,1006,25,Male,University,Single,NO
17836,79558,81906,76228,76841,9534,7371,3694,3470,3305,500,300,500,26,Male,High School,Single,Yes
17837,98428,101402,104878,105325,102220,107970,5500,6600,3700,0,7500,0,24,Male,University,Single,Yes
17838,23075,23996,25407,27312,8810,6355,2000,2500,3000,178,1000,0,25,Male,High School,Single,NO
17839,23459,27157,26549,34222,44062,45036,4000,0,9000,10700,1700,0,25,Male,University,Single,Yes
17840,51951,25360,6183,261,-91,-91,25486,6213,262,0,0,18342,26,Male,University,Single,NO
17841,5583,8959,4408,9071,9038,5005,5000,7000,5000,5000,1000,10000,23,Male,University,Single,Yes
17842,1473,1863,0,390,390,780,1863,0,390,390,780,0,23,Male,University,Single,NO
17843,16239,16276,16715,18327,17735,19446,600,1000,2200,0,2000,0,24,Male,University,Single,NO
17844,85914,78411,57061,49734,14285,136394,10050,5050,6000,3561,139898,6000,26,Male,University,Single,NO
17845,21667,21081,19661,26158,13560,15324,0,25,2000,1000,2000,1000,26,Male,High School,Single,Yes
17846,120479,98341,132260,127335,51104,50536,5601,103012,3965,3508,3011,3033,22,Male,University,Single,NO
17847,196979,200055,202494,162228,154294,147514,7800,7500,0,6700,5000,7000,26,Male,Graduate School,Single,Yes
17848,115497,114716,117212,112623,110178,108176,3835,4068,3859,3597,3822,3825,26,Male,University,Single,NO
17849,48329,45920,47186,46882,49170,48269,5004,5013,5000,4000,0,2002,27,Male,University,Single,NO
17850,3210,13852,6482,3246,2016,2334,12000,5004,1000,1000,2300,3000,27,Male,Graduate School,Single,NO
17851,70124,71355,72962,58163,33358,16829,3000,2830,1600,3600,300,1000,28,Male,University,Single,NO
17852,16167,15615,18047,17322,17122,0,0,3000,0,0,0,0,26,Male,University,Single,NO
17853,26443,27996,28963,8355,10355,12355,2000,2000,2000,2000,2000,2000,26,Male,Graduate School,Single,NO
17854,2204,3479,4886,6258,8969,9009,1800,1797,1785,3142,490,2000,26,Male,University,Single,NO
17855,42585,43304,45622,47232,47583,53032,8000,5000,4000,3000,8000,3000,27,Male,Graduate School,Single,NO
17856,147310,152047,143809,112323,112208,113887,7503,30018,4011,3802,4106,4006,27,Male,University,Single,NO
17857,48431,45008,40226,41256,43962,44913,1700,2000,1700,3400,1800,0,28,Male,University,Single,NO
17858,92465,93536,96820,97000,97467,79872,3500,4790,3092,3148,2981,3912,25,Male,Graduate School,Single,NO
17859,2970,-10,-10,-10,16587,0,0,0,0,16597,0,0,26,Male,University,Single,NO
17860,81752,80638,45240,43967,45302,49646,3069,2500,2000,2000,5012,2000,27,Male,University,Single,Yes
17861,76915,78270,79693,20335,0,0,3149,3039,1550,0,0,0,25,Male,University,Single,NO
17862,8723,10265,12086,13180,13660,14288,2000,2000,1600,1000,1000,1000,28,Male,University,Single,NO
17863,2400,2400,2400,2400,2400,1800,0,0,0,0,0,0,26,Male,University,Married,Yes
17864,14773,14252,13738,15424,14881,15894,0,0,2226,0,1406,0,26,Male,University,Single,Yes
17865,19365,1928,4879,11650,12614,7922,5534,4879,11650,12614,7922,6980,27,Male,Graduate School,Single,NO
17866,-727,50268,50860,40580,44532,46442,53860,3000,5000,5000,3000,1784,28,Male,University,Single,NO
17867,481,1149,39674,38968,39853,8064,1000,39674,1200,1217,1025,500,26,Male,University,Single,Yes
17868,40784,41723,42665,43254,43757,44378,2001,2001,1690,1501,1617,1502,28,Male,Graduate School,Single,NO
17869,9125,10664,12183,13670,15129,15732,2000,2000,2000,2000,1000,2000,28,Male,University,Single,Yes
17870,4660,5929,1774,76528,73164,72721,6074,1774,119366,3484,2600,3000,28,Male,Graduate School,Single,NO
17871,1474,2641,3745,4642,5642,6342,1196,1300,1000,1000,700,1208,28,Male,University,Married,NO
17872,26357,27223,27492,28738,27977,30022,1600,1000,2000,0,2500,0,28,Male,University,Single,Yes
17873,26129,30544,21712,23284,24945,25402,5000,2000,2000,2000,2000,2000,28,Male,Graduate School,Single,NO
17874,120000,0,0,0,0,0,0,0,0,0,0,0,29,Male,Graduate School,Single,NO
17875,2400,2400,2400,2400,2400,2400,0,0,0,0,0,0,30,Male,High School,Married,Yes
17876,2020,28057,6085,90872,81622,11576,28057,6179,90872,0,11576,8718,30,Male,Graduate School,Single,NO
17877,31299,37446,539,16673,21473,10715,20000,539,16673,21473,10715,10000,30,Male,University,Single,NO
17878,15993,17016,18356,19028,38688,19897,1600,1621,1293,830,1548,626,27,Male,University,Single,NO
17879,8608,10300,12711,12210,12508,13306,2000,2900,0,500,1000,1000,28,Male,University,Single,NO
17880,0,0,0,0,0,0,0,0,0,0,0,0,27,Male,High School,Single,Yes
17881,390,0,780,0,0,0,0,780,0,0,0,0,27,Male,Graduate School,Married,NO
17882,26437,27741,28465,31040,29827,28254,1701,1425,3000,0,955,942,27,Male,University,Single,NO
17883,59247,60200,60360,61168,57287,62208,6000,3037,4000,4000,15000,3000,28,Male,University,Single,NO
17884,5807,6974,7838,9002,9182,9729,1270,1134,1298,478,847,0,23,Male,High School,Single,NO
